sku,name,price,quantity,description
24320,KIT HASKELL COLOR PRATIC 6.0 LOURO ESC,40.2,4,HASKELL
24321,KIT HASKELL COLOR PRATIC 6.26 MARSALA,40.0,4,HASKELL
24323,KIT HASKELL COLOR PRATIC 6.46 VERM CEREJA,40.2,4,HASKELL
24322,KIT HASKELL COLOR PRATIC 6.7 CHOC,40.0,4,HASKELL
24821,KIT HASKELL COLOR PRATIC 66.66 VERM INT,39.14,4,HASKELL
24324,KIT HASKELL COLOR PRATIC 7.0 LOURO MED,40.2,4,HASKELL
24822,KIT HASKELL COLOR PRATIC 7.1 LOURO M ACINZ,40.2,4,HASKELL
24325,KIT HASKELL COLOR PRATIC 8.26 MARSALA,40.2,4,HASKELL
25322,KIT HASKELL COLOR PRATIC 8.34 LOUR CLAR DOUR,39.14,4,HASKELL
24521,KIT HASKELL COLOR PRATIC 9.0 LOURO M/CLARO,40.2,4,HASKELL
25321,KIT HASKELL COLOR PRATICO 1.0 PRETO AZUL,40.2,4,HASKELL
29267,KIT HASKELL MANDIOCA SH500ML + COND500ML,92.25,4,HASKELL
26092,KIT HASKELL SH 500ML+COND 500ML CAV FORTE,119.35,4,HASKELL
31979,KIT HENNA NIRAJ 2G + FIX CAST ESCURO,14.1,0,DIVERSAS
28077,KIT HIGIENE 3 PECAS PIMPOLHO AZUL ,17.0,49,DIVERSAS
28078,KIT HIGIENE 3 PECAS UNIS PIMPOLHO CINZA,17.0,49,DIVERSAS
33655,KIT I S.LINE 300ML(SH+CO)HIDRA KIDS,28.5,0,DIVERSAS
2787,KIT INTERDENTAL PRODUO,12.7,4,DIVERSAS
23591,KIT INTERFUSO REFIL CONICO 3A7MM,26.63,4,POWER DENT
23590,KIT INTERTUFO E REFIL 3MM,26.63,4,POWER DENT
33615,KIT JABORANDI 400 ML,43.25,0,DIVERSAS
28655,KIT KISS HIIDRAT240 ML+COLONIA 30ML CICLO ,111.67,4,DIVERSAS
31951,KIT LABOTRAT D/D ESF150+HID190 CEREJA,51.0,0,LABORIS
32785,KIT LAVADOR NASAL 300ML BUBA 15657 ,45.9,0,MAX BABY DIST PROD INF LTDA
31058,KIT LAVITAN P NATAL FRX30 + OMEGA FRX60,122.45,49,CIMED
33324,KIT MAGICO P/CABELO PINK 5979 - S.CLARA,18.6,0,SANTA CLARA
24993,KIT MAMAD COLORS FLY 250+150+80 ML,49.5,49,FLY
26466,KIT MASC DABELLE CRONO PERF 400 GR,23.35,4,DIVERSAS
1835,KIT MURIEL INF C/3,21.14,4,DIVERSAS
31182,KIT NEBULIZ INFANTIL (ROSCA) OMRON,20.0,0,DIVERSAS
2991,KIT NEBULIZACAO AD/INF,19.05,49,NS
21691,KIT NEBULIZADOR+MASCARA BUCA+TUBO TRANP,33.4,49,MULTILASER INDUSTRIAL S.A
24484,KIT ORTOD REFIL CILINDRICO 3MM,36.0,4,POWER DENT
21479,KIT ORTODONTICO REFIL ,36.0,4,DIVERSAS
33159,KIT P/TINTURA SANTA CLARA 3686 ,10.0,0,DIVERSAS
32675,KIT P/VIAGEM 3 FRASCOS MARCO BONI,20.95,0,MARCO BONI
23016,KIT PANTENE 350ML+COND175ML,46.25,4,PANTENE
33109,KIT PARA BANHO INF GABY A H DO BANHO ROSA ,40.5,0,DIVERSAS
33110,KIT PARA BANHO INF GIBY A H DO BANHO AZUL ,40.5,0,DIVERSAS
33464,KIT PATINHO SH 120ML+COND 100ML+SAB 30G ,55.4,0,DIVERSAS
31314,KIT PENTE DOMPEL PRETO C/2,19.5,0,DIVERSAS
32559,KIT PINCEL SEREIA C/4,20.25,0,DIVERSAS
32140,KIT PROMOCIONAL FORCA 790G,94.17,0,BIOEXTRATUS
33611,KIT PROMOCIONAL MAIS HIDRA 550 ML UN/01/UN,59.45,0,DIVERSAS
33614,KIT PROMOCIONAL POS QUIMICA 500ML UN/01/UN,60.54,0,DIVERSAS
33612,KIT PROMOCIONAL SHITAKE PLUS 550ML UN/01/UN,48.55,0,DIVERSAS
33049,KIT PROTETOR SUNMAX FLUID 120ML+SENS POCKET,117.5,0,DIVERSAS
23070,KIT REFEICAO KUKA,52.5,49,KUKA
21239,KIT REFEICAO KUKA AZUL/ROSA,44.42,49,KUKA
29497,KIT RICOSOL FPS 70 180 G  + FACIAL FPS 70 50 GR,64.51,4,ANASOL
29943,KIT RICOSOL PROT SOLAR FPS50-180G+KIDS FP50-100G,58.48,4,ANASOL
33723,KIT SEDA SH TOQUE DE SEDA 300ML+CO 190ML PROM,25.0,0,PROCTER E GAMBLE
33045,KIT SH 300M+CO 190M SEDA BA+OL,25.0,0,DIVERSAS
26315,KIT SH+COND DABELLE ABACATE NUTR 450ML,21.25,4,DIVERSAS
26319,KIT SH+COND DABELLE CACHOS D ONDA 425ML,20.85,4,DIVERSAS
26467,KIT SH+COND DABELLE COCO PERF 450 ML,18.5,4,DIVERSAS
26465,KIT SH+COND DABELLE CRONO PERF 450 ML,18.5,4,DIVERSAS
26320,KIT SH+COND DABELLE LISO ARRAS 450ML,21.25,4,DIVERSAS
26321,KIT SH+COND DABELLE RESG FIOS 450ML,18.5,4,DIVERSAS
26322,KIT SH+COND DABELLE SOS CRESCIM 450ML,21.05,4,DIVERSAS
31860,KIT SH+COND.KANECHOM  POWER CACHOS600ML,10.5,0,DIVERSAS
33656,KIT SHAMPOO COND MEU LISO KIDS MELANCIA 300 200ML,43.55,0,DIVERSAS
33658,KIT SHAMPOO COND MEU LISO KIDS UVA 300 200ML S LIN,43.55,0,DIVERSAS
33657,KIT SHAMPOO COND MEU LISO MOR KIDS 300 200ML S LIN,43.55,0,DIVERSAS
30443,KIT TALHER TRAMONTINA BABY FRIENDS ,20.73,49,DIVERSAS
26559,KIT TINT COR E TON 6.35 CAST CARAMELO ,17.78,4,NIELY
26560,KIT TINT COR E TON 6.41 CAST CAFE,17.53,4,NIELY
33616,KIT TRATAMENTO EQUILIBRIO 400 ML UN/01/UN,31.65,0,DIVERSAS
33452,KIT TRESEMME SH 350ML+COND 175ML RECONST E FORCA /,288.2,0,DIVERSAS
29773,KIT VIAGEM COLGATE NOVO 60ML,33.5,4,COLGATE
32676,KIT VIAGEM NTFLEX COM 4 FRASCOS,27.2,0,DIVERSAS
33139,KIT YAMASTEROL 3UN 200G - BABOSA,25.65,0,DIVERSAS
32544,KIT3 NAVALHAS,5.0,0,DIVERSAS
31072,KLARICID 25MG SUSP 60ML,111.3,4,ABBOTT LABORATORIOS
24972,KLASSIS SPECIALLE AGE 50GR,184.8,4,THERASKIN
26334,KNORTEX CR C/ 30GR,18.2,4,MULTILAB
5298,KOIDE D XPE 120ML,52.41,4,EUROFARMA
3417,KOLLAGENASE C/CLORANFENICOL POM 15G,38.2,4,CRISTALIA
4598,KOLLAGENASE C/CLORANFENICOL POM 30G,76.38,4,CRISTALIA
20409,KRONEL GEL VAGINAL,130.27,4,DIVERSAS
32899,LA IMMUNITA 150ML SUPLEMENTO ALIMENTAR,205.9,0,DIVERSAS
1385,LA KESIA 30ML,55.25,4,DIVERSAS
8761,LABCAINA 20MG 30G,13.29,4,PHARLAB
714,LABCAINA POM 25G,18.0,4,PHARLAB
2960,LABIRIN 16MG C/30CP,26.17,4,APSEN
5244,LABIRIN 24MG C/30CP,34.57,4,ASPEN
6871,LABIRIN 8MG C/30 CP,39.33,4,APSEN
32711,LABPOP ESPUMA FACIAL TRAVA NA MACIEZ 130ML (LABOT),37.06,0,DIVERSAS
33403,"LABY PROTETOR LABIAL FPS8 3,5G CHITA ABACAXI PUSH ",7.0,0,DIVERSAS
23992,LACDAY C/30 TAB,76.95,49,EMS
6461,LACO INFANTIL ROSA E VERDE,6.0,49,DIVERSAS
5657,LACRIBELL COL 15ML,26.23,4,KESTAL 
22945,LACRIFILM 5MG/ML 15ML(MANI),47.27,4,BAYER
4763,LACRIFILM COL 10ML,37.65,4,GENOM
23797,LACRILAX 10ML,41.66,4,MANTECORP
19377,LACRILAX COL 15ML(MANI),66.68,4,MANTECORP
31809,LACRIMA PLUS 15ML,43.7,0,ALCON
299,LACRIMA PLUS SOL OFT 15ML,46.75,4,ALCON
33859,LACRIVISION 5MG/ML SOL OFT ESTERIL C/ 10ML,20.6,0,DIVERSAS
2267,LACTO PURGA C/6 CP,6.85,4,HYPERMACAS
20648,LACTOSIL 30TB,64.2,49,APSEN
26947,LACTUGOLD AMEIXA 120 ML,16.9,49,ARTE NATIVA
23833,LACTUGOLD FRUTAS VERM 120ML,28.25,49,ARTE NATIVA
8220,LACTUGOLD SEM SABOR 120ML,28.8,49,DIVERSAS
7172,LAMINA LORD CLASSIC C/5,2.62,49,DIVERSAS
8345,LAMINA WILKINSON,2.0,49,DIVERSAS
33231,LAMITOR CD 25MG C 30 CP TORRENT,48.03,0,TORRENT
19085,LAMITOR CD 50MG C/30 CP TORRENT,69.19,4,TORRENT
33844,LAMOTRIGINA  50MG 30 CPS,17.0,0,GEOLAB
24500,LAMOTRIGINA 100MG ZYDUS,17.5,4,ZYDUS
24463,LAMOTRIGINA 25MG UNICHEM C/30CPS,19.5,4,UNICHEM
26477,LAMOTRIGINA 50MG 30CPS,18.0,4,ZYDUS
33860,LANCETA C 100 28G,8.55,0,DIVERSAS
29496,LANCETA PARA LANCETADOR  C/100 UNIDADES,9.7,49,G-TECH
32498,LANCETADORA CANETA CONFORT G-TECH,15.0,0,G-TECH
19877,LANCETAS ACCU-CHEK C/24,25.43,49,DIVERSAS
30915,LANOCARE 30G,57.2,4,DIVERSAS
3021,LANSOPRAZOL 30MG C/28CPS LEGRAND,55.0,4,LEGRAND
6166,LANZOPEPT 30MG C/28CPS,51.75,4,GEOLAB
18660,LAPIS BELA FAMME MARRON,4.4,4,DIVERSAS
4125,LAPIS BRANCP BELLA FEMME,4.29,4,DIVERSAS
29091,LAPIS DE OLHOS STAY FIX RUBY ROSE ,10.0,4,RUBYROSE
33766,LAPIS LABIAL LABRANCHE LA1102,10.0,0,DIVERSAS
32551,LAPIS PARA SOBRANCELHAS MEDIUM F. MOOD RUBY ROSE,4.2,0,DIVERSAS
33362,LAPIS PRETO SMOOTF FEELING,4.2,0,DIVERSAS
29830,LAPIS RETRATIL PRETO FEELS MOOD - HB514 ,12.5,4,RUBYROSE
32549,LAPIS VIVAI MARROM PARA OLHOS,3.0,0,DIVERSAS
312,LASIX 40MG C/20 CP,26.28,4,SANOFI AVENTIS
3807,LASTACAFT COL 3ML,78.05,4,ALLERGAN
28958,"LATANOPROSTA 0,05MG/ML SOL OFT  2,5ML",100.0,4,GEOLAB
31083,"LATONAN 0,05+5MG SOL 2,5ML",218.52,4,LEGRAND
28553,LAVITAN 50+ MULHER C/60 CP,47.9,49,CIMED
33389,LAVITAN 50+ SUPER FORMULA CPRV FR C/ 60,85.52,0,CIMED
33388,LAVITAN CABELOS E UNHAS SUP CPRV FR C/30,82.8,0,CIMED
28031,LAVITAN CALCIO MDK C/30 CPS,63.95,49,CIMED
30204,LAVITAN COLAGENO TIPO II 2 BL X 15 CAPS,91.0,49,CIMED
33381,LAVITAN COLAGENO VERIS PT300G SBR ABA SF,120.0,0,CIMED
33382,LAVITAN COLAGENO VERIS PT300G SBR MAC SF,120.0,0,CIMED
31247,LAVITAN COLAGENO VERISOL+AC.H PO PT300G,120.0,0,CIMED
33209,LAVITAN CRANBERRY CAPS FR X 30,77.4,0,DIVERSAS
33558,LAVITAN CUIDADOS PELE CPS BLX30 SF,133.72,0,CIMED
28029,LAVITAN DETOX EFERV TB C/16 UN,52.0,49,CIMED
30200,LAVITAN IMUNIDADE CDZSE FR X 30,62.6,49,CIMED
23340,LAVITAN KIDS C/60 CP MASTIGAVEIS,52.42,49,CIMED
27479,LAVITAN KIDS LARANJA 240 ML,46.8,49,CIMED
23339,LAVITAN KIDS SOL ORAL 240ML,52.25,49,CIMED
32777,LAVITAN LIPOMORO C/ 60 CAPS ,73.25,0,CIMED
32776,LAVITAN LUTEINA/60 CAPS,72.2,0,CIMED
20567,LAVITAN MAIS HAIR C/60CPS,42.6,49,CIMED
24747,LAVITAN MEMORIA FRS C/60 CAPS,37.0,49,CIMED
20707,LAVITAN MULHER C/60DRS ,49.55,49,CIMED
33002,LAVITAN MULTI+C COMP EFERVECENTE TBX10 GUA CAF,25.6,0,CIMED
33555,LAVITAN NOITE PO PT 300G MARACUJA SF,165.9,0,CIMED
33560,LAVITAN OMEGA Q10 CAP GEL PT X60 SF,91.3,0,CIMED
7347,LAVITAN SUPLEMENTO VITA C/60CP,48.5,49,CIMED
28033,LAVITAN TESTO FEMME C/30 CPS,36.4,49,CIMED
28554,LAVITAN VIT 50+ C/60 CP,49.3,49,CIMED
32986,LAVITAN VIT C CP MASTIGAVEL C/ 60 MELANCIA,47.07,0,CIMED
32987,LAVITAN VIT C CP MASTIGAVEL C/60 MACA,25.1,0,CIMED
33003,LAVITAN VIT C+ARGININA COMP EFERV 1TBX10,25.6,0,CIMED
33908,LAVITAN X BIO COMPLEX C/30 CPS,57.05,0,CIMED
30203,"LAVITAN ZINCO 29,59 MG COMP  FR X 30",24.85,49,CIMED
28992,LC NIVEA BANHO MILK 250ML,38.06,4,NIVEA
27885,LEAVE IN FOREVER LISS B VERNIZ 140 GR,34.1,4,DIVERSAS
27894,LEAVE IN FOREVER LISS DESMAIA CABELO 140GR,34.25,4,DIVERSAS
30725,LEAVE IN INFUSAO DE OLEOS 150G,52.6,4,HASKELL
18337,LEAVE-IN HASKELL CAVALO FORTE 150G,56.0,4,HASKELL
30992,LEIBA 1 BI X12 CAP DURA ,59.45,49,DIVERSAS
3449,LEIBA 1G SCH,7.8,49,UNIAO QUIMICA
7281,LEITE APTAMIL 1 800G,87.0,49,DIVERSAS
4246,LEITE APTAMIL 2 800G,88.1,49,DANONE
9760,LEITE APTAMIL 3 800G,82.95,49,DIVERSAS
21603,LEITE APTAMIL PROFUTURA 1 800G,107.5,49,DANONE
19839,LEITE APTAMIL PROFUTURA 800G,117.0,49,NESTLE
31855,LEITE AVEIA DAVENE  PELE SECA 180ML,12.0,0,DAVENE
5931,LEITE COLONIA TEMPO DE AMAR100ML,12.15,4,DIVERSAS
27623,LEITE COLONIA TOQUE CARINHO 100 ML,8.2,4,DIVERSAS
1789,LEITE DE COLONIA  TOQUE CARINHO 200ML,13.65,4,DIVERSAS
5655,LEITE DE COLONIA 200ML,12.15,4,DIVERSAS
836,LEITE DE MAGNESIA PHILLIPS 120ML,27.05,4,PHILLIPS
6471,LEITE DE MAGNESIA PHILLIPS 350ML ,43.48,4,PHILLIPS
9522,LEITE DE ROSAS 100ML ,5.5,4,DIVERSAS
9602,LEITE DE ROSAS 170ML,7.8,4,DIVERSAS
1705,LEITE DE ROSAS 60ML,4.11,4,DIVERSAS
30248,LEITE HIDR.PAIXAO TENTADORA 200 ML,13.6,4,DIVERSAS
27258,LEITE HIDRAT MONANGE FRUTAS VERM 200 ML,13.5,4,DIVERSAS
27259,LEITE HIDRAT PAIXAO INSPIRAD 200 ML,13.3,4,DIVERSAS
2503,LEITE NAN 2 COMFOR 800G,88.65,49,NESTLE
1231,LEITE NAN AR 800G,106.8,49,NESTLE
18003,LEITE NAN COMFOR 3 800MG,84.15,49,NESTLE
20356,LEITE NAN SUPREME 1 800G,124.68,49,NESTLE
29524,LEITE NANLAC SUPREME 800 GR,116.0,49,NESTLE
18056,LEITE NINHO FASES 400G,35.38,49,NESTLE
30865,LEITE NINHO FASES 800 GR ,57.15,49,DIVERSAS
20780,LEITE NINHO FASES 800G,60.8,49,NESTLE
19595,LEITE NINHO ZERO LACTOSE 380G,28.4,49,NESTLE
21148,LEITE NINHO ZERO LACTOSE 700G,45.1,49,DIVERSAS
33204,LEMONT 10+5MG C/14 CP EUROFARMA,133.05,0,EUROFARMA
32734,LEMONT 10+5MG C/7 CPR,66.52,0,DIVERSAS
23002,LENC UMED FIESTA C/75,6.0,4,DIVERSAS
23003,LENC UMED FIESTA C/75,6.0,4,DIVERSAS
30426,LENC UMED HUGGIES 048UN ONE E DONE ,10.0,4,DIVERSAS
32902,LENC UMED LOONEY TUNES 96UN ,12.0,0,DIVERSAS
31789,LENC UMED NANE 048UN HIDRATACAO DELICADA L48P44 *,6.0,0,DIVERSAS
33643,LENC UMED NANE 096UN HIDRATACAO DELICADA L96P88 *,10.15,0,DIVERSAS
21573,LENC UMED NATURAL BABY 100UN ,10.95,4,DIVERSAS
27197,LENCO BOLSO KISS C/10 UN,16.85,49,KESS
22446,LENCO DEMAQUILANTE NEUTROGENA C/25,41.75,4,NEUTROGENA
6141,LENCO DEPIMIEL 50MTS,44.65,49,DIVERSAS
4078,LENCO FACIAL KISS BOLSO C/10,2.5,49,DIVERSAS
1708,LENCO FACIAL KISS ULTRA MACIO C/50 ,5.35,49,DIVERSAS
31667,LENCO REMOV DE MAQUIAGEM RICCA 20UN ,13.5,0,DIVERSAS
29955,LENCO REMOVEDOR ESMALTE RICCA 32 UNIDS,12.7,49,RICOSTI
25835,LENCO UMED BEPANTOL BABY ,23.85,4,BAYER
33884,LENCO UMED COTONELA DEMAQUILANTE 1X40UN,18.1,0,DIVERSAS
6710,LENCO UMED FEELCLEAN BABY C/100,18.7,4,DIVERSAS
4510,LENCO UMED FEELCLEAN C/50 ,9.8,4,DIVERSAS
32185,LENCO UMED HUGGIES CLASSIC C/48 UN,12.0,0,DIVERSAS
27545,LENCO UMED HUGGIES MAX CLEAN 48 UN,15.05,4,KIMBERLY-CLARK
28953,LENCO UMED HUGGIES PURECARE C/48 UN,11.8,4,PROCTER E GAMBLE
28362,LENCO UMED HUGGIES SUPREM CAR 48 UN,11.8,4,PROCTER E GAMBLE
7527,LENCO UMED J&J BABY LIMP SUAVEC/44,17.5,4,SANTA CLARA
22442,LENCO UMED J&J RECEM NASCIDO C/48,23.2,4,JOHNSON
6054,LENCO UMED JOHNSONS C/48,25.5,4,JOHNSON
29139,LENCO UMED NANE C/100 UN,11.85,4,DIVERSAS
25175,LENCO UMED NATURAL BABY C/50UN,6.45,4,DIVERSAS
9273,LENCO UMED PERSONAL C/100,19.5,4,PROCTER E GAMBLE
2370,LENCO UMED PERSONAL C/50,10.0,4,PROCTER E GAMBLE
32727,LENCO UMED PIQUITUCHO HIDRATE C/40UN ,10.0,0,DIVERSAS
20074,LENCO UMED PLENITUDE C/42,24.0,4,PLENITUDE
20131,LENCO UMED PROTECAO PELE,23.36,4,JOHNSON
32368,LENCO UMED.HUGGIES ONE DONE..48UN,20.8,0,DIVERSAS
29520,LENCOL DESCART SANF COM ELASTICO C/05 UN,28.95,49,DIVERSAS
31837,LENCOS UMED BEPANTOL BABY 96UN SN,45.9,0,DIVERSAS
19234,LEUCOGEN 8ACHE 0MG C/30CPS ,161.81,4,SERVIMED COMERCIAL LTDA
9199,LEUCOGEN XPE 120ML,118.12,4,SERVIMED COMERCIAL LTDA
7034,LEVEL C/21CP CART,33.0,4,BIOLAB
21000,LEVOFLOXACINO 500MG C/10CP GEOLAB,27.25,4,GEOLAB
18179,LEVOFLOXACINO 500MG C/10CP TEUTO,31.0,4,TEUTO
33630,LEVOFLOXACINO 750MG C/5 COMP,33.75,0,ZYDUS
31866,LEVOFLOXACINO 750MG C/7 CPS,52.5,0,ZYDUS
18605,LEVOID 50MCG C/30CP,20.94,4,SERVIMED COMERCIAL LTDA
33467,"LEVONORGESTREL 1,5MG C/1 COMP NQ",17.0,0,NOVA QUIMICA
30344,LEVOTIROXINA 112MCG C/30 CPS,20.12,4,MERCK
30345,LEVOTIROXINA 150MCG C/30CPS,16.17,4,MERCK
30343,LEVOTIROXINA 175MCG 30CPR ,29.0,4,MERCK
7830,LEVOTIROXINA SODICA 100MCG C/30CP,16.0,4,MERCK
1104,LEVOTIROXINA SODICA 125MG C/30 CP,14.99,4,MERCK
29128,LEVOTIROXINA SODICA 25MCG 30CPR MRCK,10.85,4,MERCK
7462,LEVOTIROXINA SODICA 75MCG C/30CP,13.09,4,MERCK
29193,LEVOTIROXINA SODICA 88MCG C/30 CPS MRCK,24.17,4,MERCK
24494,"LIBIAM 1,25 MG C/28 CPS",69.72,4,LIBBS
26681,"LIBIAM 2,5MG C/28 CPS",100.64,4,LIBBS
5772,LIDOSPORIN SOL OTOL 10ML,16.92,4,DIVERSAS
20266,LIMPADOR DE LINGUA CLEAN,6.88,49,DIVERSAS
2032,LIMPADOR DE LINGUA HILLO,12.0,49,DIVERSAS
33751,LIP GLOSS GLITTER LOVE RAIN,12.5,0,DIVERSAS
29094,LIP GLOSS VOLUMOSO 3 EM1 COR CREMOSO ,14.9,4,DIVERSAS
32552,LIP GLOSS VOLUMOSO MARANGUINHO ,12.0,0,DIVERSAS
224,LIPISTATINA 20MG C/30CP,9.5,4,NOVA QUIMICA
5599,LIPLESS 100MG C/30CP,126.8,4,BIOLAB
20808,LIPOSIC GEL 10G,56.8,4,DIVERSAS
7394,LISADOR 500MG C/16CP,47.57,4,FARMASA
1426,LISADOR 500MG C/4CP,13.5,4,FARMASA
20123,LISADOR DIP 1G C/10CP,25.27,4,DIVERSAS
22300,LISADOR DIP 20ML,28.29,4,MANTECORP
33942,LISDEXANFETAMINA 30MG 30CPS PLB,285.83,0,PHARLAB
33253,LISDEXANFETAMINA 50MG C/30 CAP NOVA QUIMICA,359.47,0,NOVA QUIMICA
33254,LISDEXANFETAMINA 70MG C/30 CAPS NOVA QUIMICA,359.47,0,NOVA QUIMICA
3251,LISINOPRIL 10MG C/30CP TEUTO,20.0,4,TEUTO
6136,LISTERINE 1.5L,58.15,49,JOHNSON
22308,LISTERINE ANTICARIE ZERO 250ML,26.1,49,COLGATE
32327,LISTERINE COOL MINT 1L,44.25,0,DIVERSAS
32911,LISTERINE COOL MINT ZERO 1 LITRO,47.0,0,DIVERSAS
22310,LISTERINE CUIDADO TOTAL ZERO 500ML,32.5,49,COLGATE
20471,LISTERINE CUIDADO TOTAL ZERO 500ML ,22.8,49,DIVERSAS
31404,LISTERINE MELAN E HORT 500ML,27.8,0,COLGATE
30004,LISTERINE MELANCIA E HORTELA 250ML,17.5,49,JOHNSON
21018,LISTERINE ZERO C TOTAL 250ML,26.5,49,JOHNSON
3305,LITOCIT 10MG C/60CP,86.36,4,ASPEN
33856,LIXA ANAT.POPULAR AZUL P/PES,4.5,0,DIVERSAS
32065,LIXA BANANA SORTIDA,5.5,0,DIVERSAS
28455,LIXA P/ UNHA LARGA UN,0.5,49,DIVERSAS
28465,LIXA P/ UNHA PURA ARTE MINI,0.15,49,DIVERSAS
33843,LIXA P/PES PURA ARTE CONC PLASTICA,4.81,0,DIVERSAS
24438,LIXA P/PES PURA ARTE ROM/JUL MED,9.15,49,DIVERSAS
27497,LIXA P/UNHA PURA ARTE CANARIO POP UN,0.25,49,DIVERSAS
33998,LIXA PE BASIC C/1 415 BELLESA,7.5,0,BARUEL
28349,LIXA PES DARMA ANATOMICA,4.08,49,DARMA
31202,LIXA UNHA DARMA  LARGA MOSTARDA UN,0.4,0,DARMA
33196,LIXA UNHA MARCO BONI 6020 METAL P,12.5,0,MARCO BONI
33197,LIXA UNHA MARCO BONI 6030 METAL G,12.5,0,MARCO BONI
32924,LIXA UNHA ZALIKE 8510 BANANA CANARIO 03UN,4.7,0,DIVERSAS
21975,LIYSOFORME BRUTO 1LT,16.05,49,DIVERSAS
31996,LOC PRE DEPILACAO DEPIL BELLA 140ML HORT,12.0,0,DIVERSAS
27567,LOCAO BABY JJ RECEM NASCIDO 200 ML,65.3,4,JOHNSON
26366,LOCAO CERAVE 473 ML,168.0,4,DIVERSAS
18744,LOCAO HIDRAT CICLO 240ML,50.5,4,DIVERSAS
22668,LOCAO HIDRAT CICLO KISS 240ML,50.5,4,DIVERSAS
7283,LOCAO HIDRAT CICLO LA VIDA 240ML,48.5,4,DIVERSAS
22669,LOCAO HIDRAT CICLO NAH HELLO HELLO 240ML,50.0,4,DIVERSAS
21568,LOCAO HIDRAT CORPORAL HIDRAMAIS 500ML,18.9,4,DIVERSAS
4708,LOCAO HIDRAT JOHNSONS BABY 200ML ,46.75,4,JOHNSON
9255,LOCAO HIDRAT VASENOL NUT/TOT NUT 200ML,18.95,4,JOHNSON
33670,LOCAO HIDRATANTE 10% UREIA + 5% GLICERINA + 5% OLE,42.2,0,PRINCIPIA
32358,LOCAO HIDRATANTE LA LUNA,15.0,0,DIVERSAS
31111,LOCAO HIDRATANTE NIVEA BIG Q10 FIRMAD 400ML,111.75,0,NIVEA
31366,LOCAO HIDRATANTE TRADICIONAL 200ML - LEITE DE ROSA,20.9,0,DAVENE
33582,LOCAO HIGIENIZADORA ADSTRIGENTE 140ML (LABOT),16.59,0,DIVERSAS
8755,LOCAO NIVEA BODY FIRMADORA 200ML,39.45,4,NIVEA
24947,LOCAO NIVEA FIRM Q10 VITC 400ML,42.0,4,NIVEA
25936,LOCAO VASENOL HIDRAT MAO UNHA 200ML,23.22,4,UNILEVER
28028,LOCAO XO INSETO KIDS 100 ML,18.0,49,CIMED
30477,LONGFLEX  C/60 CPS,179.6,49,SUPERA
33731,LONIUM 40MG 30CPR,82.74,0,APSEN
33247,LONIUM 40MG 60CPR,143.94,0,APSEN
3809,LORASLIV C/12CP,6.5,4,VITAPAN
33079,LORATADINA 10 MG C/12 CPS,6.0,0,VITAMEDIC IND. FARMACEUTICA LTDA
5769,LORATADINA 1MG/ML 100ML MEDQUIMICA,15.0,4,MEDQUIMICA
28265,LORATADINA 1MG/ML XPE 100 ML,12.47,4,GEOLAB
23275,LORATADINA XPE 100ML,15.6,4,GLOBO
6139,LORATAMED 10MG C/12CP,6.9,4,CIMED
28037,LORATAMED D XPE FR 60 ML,24.65,4,CIMED
892,LORATAMED XPE 100ML,21.5,4,CIMED
9667,LORAZEPAM 2MG C/30CP TEUTO,12.5,4,TEUTO
5721,LORITIL 10MG C/12CP,5.6,4,DIVERSAS
18391,LORITIL 1MG/ML XPE 100ML GEOLAB,18.15,4,GEOLAB
6275,LOSARTANA 50MG C/30CP GERMED,5.0,4,GERMED
4834,LOSARTANA 50MG C/30CP NEO QUIMICA,5.0,4,NEO QUIMICA
9511,LOSARTANA 50MG C/30CP TEUTO,5.0,4,TEUTO
24856,"LOSARTANA+HIDROCL 50/12,5 MG C/30 CPS",16.25,4,GEOLAB
24731,LOÇAO NIVEA BODY MILK 200ML,26.35,4,NIVEA
21651,LUFBEM 75MG/ML 15ML NATULAB,6.0,4,NATULAB
20720,LUFTA GASTRO PRO 10ML UN,4.5,4,HEALTH LABS
823,LUFTAL GTS 15ML,31.99,4,DIVERSAS
19536,LUFTAL GTS 30ML,59.99,4,DIVERSAS
29343,LUFTAL INFANT S/COR 75MG/ML 30ML,69.99,4,AIRELA 
24935,LUFTAL INFANTIL 15ML,39.99,4,DIVERSAS
20047,LUGANA 12MG+250MG,104.71,4,EUROFARMA
6186,LUMIGAN 0.03% 5ML,297.56,4,ALLERGAN
9027,LUMIGAN RC 3ML,166.35,4,ALLERGAN
18455,LUMIGAN RC 5ML,277.19,4,ALLERGAN
27139,LUNAH 1MG SOL OFT GTS 10 ML,57.33,4,DIVERSAS
27671,LUNAH 2 MG/ML SOL OFT 10 ML,66.4,4,DIVERSAS
27473,LUNERA 5MG/ML+9MG/ML SOL OFT 10 ML,73.0,4,CRISTALIA
5722,LUVA ACADEMIA D-610,32.11,6,DORTLER
8824,LUVA ACADEMIA PALMAR DORTLER,45.61,6,DORTLER
28084,LUVA DE BANHO MASSAG SIL PIMPOLHO VERDE,18.35,49,DIVERSAS
33359,LUVA DE PROCED TAM G C/100 NOBRE,34.5,0,DIVERSAS
28613,LUVA DE PROCEDIMENTO LATEX TAMANHO P COM PO C/100,44.85,49,SOTON FARMA LTDA  ME
27555,LUVA DE VINIL S/PO G DPK,23.8,49,DESCARPACK
27556,LUVA DE VINIL S/PO M,26.98,49,DESCARPACK
