sku;name;quantity;price
7900066546470;CONJ. R/N MASC. LUNENDER 45354;6;51,68
7909352158786;CONJ. R/N MASC. LUNENDER 53210;2;35,71
7900066026040;CONJ. R/N MASC. LUNENDER 66521;1;109,35
7900066068330;CONJ. R/N MASC. LUNENDER 66539;2;60,07
7909683672135;CONJ. R/N MASC. LUNENDER 66808;3;83,65
7909652651383;CONJ. R/N MASC. MARLAN 31012;2;70,17
7909652656029;CONJ. R/N MASC. MARLAN 31018;3;68,42
7909652695448;CONJ. R/N MASC. MARLAN 31020;3;77,2
7909652615118;CONJ. R/N MASC. MARLAN 31022;2;57,89
7909652681823;CONJ. R/N MASC. MARLAN 33100;1;92,99
7909652668770;CONJ. R/N MASC. MARLAN 60840;3;35,07
7909652670803;CONJ. R/N MASC. MARLAN 60841;5;50,88
7909652670957;CONJ. R/N MASC. MARLAN 60842;2;35,07
7909652670346;CONJ. R/N MASC. MARLAN 60851;3;38,59
7909652672241;CONJ. R/N MASC. MARLAN 60853;2;47,37
7909652670049;CONJ. R/N MASC. MARLAN 60855;2;42,1
7909652673583;CONJ. R/N MASC. MARLAN 60857;3;61,41
7909652673460;CONJ. R/N MASC. MARLAN 60858;2;61,41
7909652674238;CONJ. R/N MASC. MARLAN 60859;2;61,41
7909652672265;CONJ. R/N MASC. MARLAN 62873;1;66,67
7909652702207;CONJ. R/N MASC. MARLAN 62879;2;43,85
7909652703020;CONJ. R/N MASC. MARLAN 62880;1;57,89
7909652702597;CONJ. R/N MASC. MARLAN 62881;2;50,88
7909652701897;CONJ. R/N MASC. MARLAN 62886;2;45,6
7909652699767;CONJ. R/N MASC. MARLAN 62887;2;63,16
7909652714064;CONJ. R/N MASC. MARLAN 62890;4;85,97
7909652712640;CONJ. R/N MASC. MARLAN 62895;1;57,89
7909652711957;CONJ. R/N MASC. MARLAN 62898;2;87,72
7909652713777;CONJ. R/N MASC. MARLAN 62900;2;63,16
7909652759584;CONJ. R/N MASC. MARLAN 62904;2;63,16
7909652695073;CONJ. R/N. FEM. MARLAN 67350;1;110,54
7909661768690;CONJ. R/N. MASC. 71886;7;36,71
7908281379644;CONJ. TABUA P/ QUEIJO 6162;4;62,35
7897753690311;CONJ. TALHERES 4PCS INOX BY0311;5;31,49
6920241207959;CONJ. TIGELAS 10/PCS  GLASSWEE SW0309;4;152,34
6920241208185;CONJ. TIGELAS 3/PCS GLASS WARE SW0332;2;38,09
6920241209267;CONJ. TIGELAS GLASS BOWL SW0456;1;83,97
7899183541256;CONJ. UAI BRASIL C330;4;123,11
1317249220106;CONJ. XICARAS CELEBES VIDRO 200ML C/6 PC;1;59,48
7898632810677;CONJUNTO CHOCALHO 278;1;37,34
7899790243178;CONJUNTO PIPOCA GATA 10642;1;87,04
7898664632179;CONTA FACIL CALESITA 815;3;86,88
SEM GTIN;CONTROLE RECEP. VIVENSIS VX10;6;17,47
7896020636229;COOLER 36L MOR 3622;3;174,65
7891155002420;COPO AMERICANO 102010021;2;1,76
7891155031055;COPO AMERICANO 450ML;17;9,29
7899790238594;COPO CAIPIRINHA 10290, 2928;1;32,05
7891155670599;COPO MEDIDOR NADIR;23;13,14
7899790213256;COPO MUNICH BOMDEMAIS 1254;1;18,07
7899790230017;COPO MUNICH EUSEIBEM 2948;1;18,07
7891155058199;COPO NADIR MARROCOS 26450201193801;23;4,5
7899808840146;COPO PLASUTIL REFRI 16980;2;11,24
7899790271393;COPO TERMICO STONE AMOR GRATIDAO 12810;1;102,55
7899790264081;COPO TERMICO STONE CERVEJA CHURR. 12240;1;101,42
7899790246469;COPO TERMICO STONE CUTIVE BEM 11065;2;118,33
7899790260502;COPO TERMICO STONE DEGRADE AZUL 11983;1;110,44
7899790260519;COPO TERMICO STONE DEGRADE PRETO 11984;1;110,44
7899790260526;COPO TERMICO STONE DEGRADE ROSA 11985;1;110,44
7899790246490;COPO TERMICO STONE FE E GRATIDAO 11068;1;101,42
7899790260489;COPO TERMICO STONE MARSALA 11981;1;90,67
7899790260540;COPO TERMICO STONE MELHO PAI MUNDO 11987;1;110,44
7899790264074;COPO TERMICO STONE NUNCA DESISTA 12239;1;101,42
;COPO TERMICO STONE PIRA 12238;1;105,79
7899790243550;COPO TERMICO STONE PRETO 10680;1;122,24
7899790260465;COPO TERMICO STONE PRETO 11979;1;90,67
7899790240344;COPO TWIST TEMAS CAT. DOG. 10382, 10381;1;5,99
7908256501513;COPO VIDRO 300ML C/6 ELV1010;1;33,76
7899790271997;COPO VIDRO SOLTEIRO SIM 12864;2;34,69
7899790234473;COPO WHISKY ATOL 4523, 4525;1;33,93
7899790263732;COQUETELEIRA FORCA FOCO WHEY 12206;1;21,13
7891186238164;CORPETE LUPO 47183;1;118,81
7897933630014;CORRETIVO NEW MAGIC 018ML;10;3,42
7891290776873;CORSARIO LEGGING SELENE 20895;9;76,84
7891497087765;CORT. 200/120 P/ COZINHA DOHLER 13823;1;100,88
7908543686855;CORT. 240/170 B. OUT SPIDER-MAN ILHOS ;2;119,11
7908543686916;CORT. 240/170 B. OUT STITCH ILHOS ;2;119,11
7892949990619;CORT. 260/140 SANTISTA COZINHA ;1;98,37
7908543670069;CORT. 260/170 B. OUT BELLA ILHOS ;4;65,58
7899994320026;CORT. 260/170 B. OUT BELLA LISA;2;106,13
7908543670007;CORT. 260/170 B. OUT BELLA LISO;2;110,69
;CORT. 260/230 B. OUT BELLA ILHOS ;1;78,08
7908543669933;CORT. 260/230 B. OUT BELLA LISA;1;119,83
7908923412081;CORT. 260/230 B. OUT BELLA TEBAS;1;135,83
7897924037877;CORT. 270/180 B. LIGHT PLAST-N. 101730;1;120,22
7897924032148;CORT. 270/180 B. LIGHT PLAST-N. 3214;1;126,81
7897924032162;CORT. 270/180 B. LIGHT PLAST-N. 3216;2;126,81
7897924039192;CORT. 270/180 B. OUT PLAST-N. 3919;7;82,29
7897924037990;CORT. 270/220 B. LIGHT PLAST-N. 101734;1;140,01
7897924032223;CORT. 270/220 B. LIGHT PLAST-N. 3222;1;148,25
7897924032247;CORT. 270/220 B. LIGHT PLAST-N. 3224;1;140,01
7897924095976;CORT. 270/220 BLOCK-LIGHT PLAST-N. 9597;2;98,77
7897924032261;CORT. 270/240 BLOCK-LIGHT PLAST-N. 3226;1;143,29
7897924038041;CORT. 270/260 B. LIGHT PLAST-N. 101738;2;158,14
7897924032315;CORT. 270/260 BLOCK-LIGHT PLAST-N. 3230;3;154,84
7897924032322;CORT. 270/260 BLOCK-LIGHT PLAST-N. 3232;2;158,14
7897924071994;CORT. 280/180 B. OUT PLAST-N 7199;2;127,2
7892949990626;CORT. 280/180 B. OUT SANTISTA BT34;1;178,98
7898937268210;CORT. 280/180 MENEGATTI 024;1;46,05
7898552861100;CORT. 280/180 MENEGATTI 208;1;87,32
7898552862404;CORT. 280/180 MENEGATTI 289;1;129,26
7898552861117;CORT. 280/240 MENEGATTI 209;1;94,09
7898552861247;CORT. 280/240 MENEGATTI 222;1;149,57
7898552862411;CORT. 280/240 MENEGATTI 290;1;194,42
7908543647047;CORT. 300/170 B. OUT BELLA LISO;1;138,19
7908543673299;CORT. 360/250 B. OUT BELLA LISA SLIN;1;198,66
7908543671127;CORT. 360/250 B. OUT BELLA PANTEX ;2;155,24
7892949917852;CORT. 400/250 SANTISTA BIO3TCB31;1;226,26
7897924011891;CORT. 400/260 B. OUT PLAST-N. 1189/1199;1;238,94
7897924001991;CORT. 400/260 BLOCK LIGTHT 0199;3;181,73
7908543646866;CORT. 420/250 B. OUT BELLA MONACO;3;330,36
7908923412517;CORT. 420/250 B. OUT BELLA TEBAS;1;296,9
7899994308048;CORT. 420/250 BELLA BELLINI;3;250,8
;CORT. 540/280 BLOCK-LIGHT PLAST-N. 3208;1;342,84
7899838899466;CORT. PROTE. AUTOM. MULTILASER AU970;6;31,91
7898461968488;CORTADOR CABELOS AGRATTO VIZZO ;27;58,36
7896443138751;CORTADOR CABELOS MALLORY SMART POWER;9;95,31
7899838875392;CORTADOR CABELOS MULTILASER EB036;2;146,05
43917011110;CORTADOR CABELOS WAHL CUT PRO 691531;2;273,1
43917008028;CORTADOR CABELOS WAHL HOME CUT BASIC;4;165,65
43917014364;CORTADOR CABELOS WAHL PRO CUT;7;124,42
7898632811049;CORUJINHA ESCONDE 312;6;15,54
7898960121179;CORUJINHA MARAL EMPILHAVEL 4117;8;59,41
7909342192455;COTOVELEIRA PENALTY INDOOR NAC;3;74,76
7890001004007;COXAL SCALIBU ELASTICO 1317;7;39,1
7896964616011;COZ. CLASSIC 61601;1;257,72
7892946341193;COZ. ITATIAIA LUCE 3PCS C/ BALCAO IG3G2;2;1.867,02
7892946444719;COZ. ITATIAIA NEW PREMIUM 4PCS ;1;2.090,18
7896964620087;COZ. PLAY TIME 2008;3;241,62
7898096081187;COZ. SEQUINHA 118, 545;1;31,11
7898632810127;COZINHA DIDATICA 221;1;46,69
SEM GTIN;CRISTALEIRA  J. C. M. PLENA ;3;723,5
7898469657445;CROPPED DOCE TRAMA 103734;1;102,59
7898469647316;CROPPED DOCE TRAMA 103778;1;93,61
7898469649396;CROPPED DOCE TRAMA 103854;2;174,49
7892888683511;CROPPED ELITE 129324;11;80,6
;CROPPED I. SEDUCAO 374;3;61,22
36501;CROPPED I. SEDUCAO 380;2;45,98
SEM GTIN;CROPPED I. SEDUCAO 391;3;30,11
SEM GTIN;CROPPED I. SEDUCAO 409;3;50,57
SEM GTIN;CROPPED I. SEDUCAO 415;2;49,16
CF81736;CROPPED YOUNG CF817;11;105,31
7898632810462;CUBO DIDATICO 256;3;31,11
7899632511168;CUBO MAGICO AB7278;5;4,41
7899763204595;CUBO MAGICO AKT3820;4;25,51
SEM GTIN;CUECA ALG. AURI;1;5,48
7909392354209;CUECA ALG. BOXER LUPO 17800;11;46,23
7909392031544;CUECA ALG. BOXER LUPO 653;9;26,74
7893653029985;CUECA ALG. CANEL. MARXAN 88;122;9,45
7898351880029;CUECA ALG. COZ BEMTHLEY;7;2,65
7893653001899;CUECA ALG. COZ CANEL. MARXAN 89;115;11
7898317783326;CUECA ALG. COZ DM 6010;6;8,84
7896250310364;CUECA ALG. COZ HS;11;2,41
7893653031117;CUECA ALG. COZ MARXAN 95;104;9,91
7899049200105;CUECA ALG. COZ MC;9;3,35
7891290744513;CUECA ALG. COZ SELENE 11900;63;9,92
7898166830264;CUECA ALG. COZ TORPE A04;3;4,77
7898317780110;CUECA ALG. DM;20;4,24
7898476970186;CUECA ALG. GAMES 200;10;2,77
7891186133650;CUECA ALG. LUPO 530;5;15,37
SEM GTIN;CUECA ALG. LYOS;3;8,05
7899438300065;CUECA ALG. MACHION;2;6,14
7893653000939;CUECA ALG. MARXAN 96;55;8,58
7898166830424;CUECA ALG. TORPE A06;13;4,1
7909879859715;CUECA BOXER 108770;5;42,17
7909619072312;CUECA BOXER 64028;1;23,34
7909619852457;CUECA BOXER 68273;1;23,81
7909810548180;CUECA BOXER 99876;6;32,61
7909810548586;CUECA BOXER 99877;29;36,68
7898931784945;CUECA BOXER ALG. ROUPER 060;11;16,15
7898931784952;CUECA BOXER ALG. ROUPER 061;1;17,02
7898931784488;CUECA BOXER ALG. ROUPER EX38;13;21,23
7908789966247;CUECA BOXER C/ 2 DELRIO 23506;30;41,19
7898607060380;CUECA BOXER C/ 2 DELRIO 5418 5415;16;55,11
7908055410177;CUECA BOXER C/ 2 DELRIO 5429, 5430;2;41,42
7908055471161;CUECA BOXER C/ 2 DELRIO 5439;11;56,38
7908055482280;CUECA BOXER DELRIO 5440;15;29,75
7908055482105;CUECA BOXER DELRIO 5445;12;29,75
7908789932945;CUECA BOXER DELRIO 5450;38;29,75
7898607022319;CUECA BOXER DELRIO BX2101;16;21,82
7908055446015;CUECA BOXER DELRIO BX5434;27;28,26
7908055414748;CUECA BOXER INF. C/ 2 DELRIO 2103;26;44,47
7898931784228;CUECA BOXER ROUPER 022;6;17,23
7898931784259;CUECA BOXER ROUPER 023;11;18,1
7898931784068;CUECA BOXER ROUPER 024;5;11,69
7898931784075;CUECA BOXER ROUPER 025;1;12,06
7898931784983;CUECA BOXER ROUPER 064;9;18,97
7898931784990;CUECA BOXER ROUPER 065;10;19,84
7898931784655;CUECA BOXER ROUPER EX22;5;22,27
7898351880227;CUECA INF. ALG. BEMTHLEY;1;1,96
7893653040072;CUECA INF. ALG. COZ MARXAN 73;49;7,24
7898476970261;CUECA INF. ALG. GAMES 160;5;2,58
SEM GTIN;CUECA INF. ALG. GAROTO;1;2,13
7896250310401;CUECA INF. ALG. HS;2;1,94
7893653031216;CUECA INF. ALG. MARXAN 71;25;6,22
7898931784167;CUECA INF. ALG. ROUPER J06;3;20,46
7898931784532;CUECA INF. BOXER ALG. ROUPER J018;12;9,88
7898931784549;CUECA INF. BOXER ALG. ROUPER J019;3;9,27
7891186884941;CUECA INF. BOXER LUPO 136;20;24,03
7909392353059;CUECA INF. BOXER LUPO 137;21;26,03
7909392819036;CUECA INF. BOXER LUPO 141;8;17,55
7898931784334;CUECA INF. BOXER ROUPER 018;22;9,4
7898931784341;CUECA INF. BOXER ROUPER 019;30;8,46
SEM GTIN;CUECA INF. FABINHO;3;1,19
7898317780967;CUECA INF. LYCRA COZ PINGUS 7305;6;4,38
SEM GTIN;CUECA INF. LYCRA DADDYS;5;2,25
7898317780233;CUECA INF. LYCRA DM;3;3,18
7898476970216;CUECA INF. LYCRA GAMES ;2;2,47
7909392212530;CUECA INF. MICRO FIBRA BOXER LUPO 132;63;22,05
7893653000045;CUECA INF. MICRO FIBRA BOXER MARXAN 74;23;15,15
7891290743240;CUECA INF. MICRO FIBRA BOXER SELE 12070;26;21,79
SEM GTIN;CUECA JUV. ALG. BIMBO COZ;4;1,96
7898476970223;CUECA JUV. ALG. COZ GAMES;1;3,11
7893653000250;CUECA JUV. ALG. COZ MARXAN;10;4,32
7898166831575;CUECA JUV. ALG. COZ TORPE L04;4;4,28
7898931784662;CUECA JUV. BOXER ROUPER J022;19;13,31
7899049200426;CUECA JUV. LYCRA MC;3;3,47
7893653100653;CUECA JUV. MICRO FRIBA BOXER MARXAN ;13;14,07
7909474363310;CUECA LUNENDER HANGAR 74018;2;39,01
7893653000915;CUECA LYCRA COZ MARXAN;4;6,22
7898317785573;CUECA LYCRA COZ PINGUS 7005;7;6,13
SEM GTIN;CUECA LYCRA DADDYS;10;3,4
7898317780356;CUECA LYCRA DM;3;6,13
7898476970032;CUECA LYCRA GAMES;1;2,5
7893653039908;CUECA LYCRA MARXAN;6;4,34
7898317785429;CUECA LYCRA PINGUS 7000;9;5,56
SEM GTIN;CUECA LYCRA REAL;12;2,18
7909442106833;CUECA MICRO FIBRA BOXER  37542;1;21,79
7909356699407;CUECA MICRO FIBRA BOXER 23158;2;15,43
7909356703227;CUECA MICRO FIBRA BOXER 23163;1;16,5
7909392677742;CUECA MICRO FIBRA BOXER LUPO 18508;4;37,82
7909392154687;CUECA MICRO FIBRA BOXER LUPO 436;49;29,88
7909392988992;CUECA MICRO FIBRA BOXER LUPO 442;39;37,83
7891186513094;CUECA MICRO FIBRA BOXER LUPO 671;42;33,37
7909392257517;CUECA MICRO FIBRA BOXER LUPO 733;30;37,82
7909392275917;CUECA MICRO FIBRA BOXER LUPO 766;4;28,47
7909392466605;CUECA MICRO FIBRA BOXER LUPO 784;46;26,49
7909392677858;CUECA MICRO FIBRA BOXER LUPO S/CUST. 663;28;35,52
7893653012628;CUECA MICRO FIBRA BOXER MARXAN 126;11;26,38
7893653121252;CUECA MICRO FIBRA BOXER MARXAN LISA 05;15;26,55
7893653003534;CUECA MICRO FIBRA BOXER MARXAN S/CU. 129;3;28,46
7898511143643;CUECA MICRO FIBRA BOXER RIO MAN 54071;4;21,74
7898511145067;CUECA MICRO FIBRA BOXER RIO PLAYBOY 6403;1;25,77
7891290604664;CUECA MICRO FIBRA BOXER SELENE 11070;36;25,05
7891290690001;CUECA MICRO FIBRA BOXER SELENE 11071;23;25,05
7891290743967;CUECA MICRO FIBRA BOXER SELENE 11170;44;33,85
SEM GTIN;CUECA MICRO FIBRA BOXER SELENE 11180;5;19,77
7891290009056;CUECA MICRO FIBRA BOXER SELENE 11187;6;21,72
7891186977940;CUECA MICRO FIBRA LUPO 624, 634;4;24,27
7891186521235;CUECA MICRO FIBRA LUPO S/CUST. 691;81;31,69
SEM GTIN;CUECA XXXBOXER LUPO 784;1;23,87
7908131430044;CUEIRO BERCINHO ESTAMPADO 28004;1;31
7891228036222;CUEIRO TEKA BABY;10;37,53
7896549001720;CUERO BERCINHO EST. 28581, 90601;4;24,86
7896414357020;CUSCUZEIRO ARARA N16 31753;2;53
7899455915457;DEDOCHE CASA MAGICA DA GABBY 3545;1;51,23
7891356068584;DEPIL. PHILCO AQUA DELUXE PDPO1RV ;1;212,8
SEM GTIN;DEPUR. COLORMAQ 60CM;2;410,4
7897016837668;DEPUR. COLORMAQ 80CM;1;469,08
7898664633053;DESAFIO A FIO CALESITA 630;5;67,56
7897753673093;DESCANSO PANELA EURO 3093;8;15,87
7899755695547;DESCASCADOR DE LEGUMES 8042;5;6,42
7898179823543;DIDINO CALECITA 1021;2;619,84
;DIFERENCA DE QUALQUER PRODUTO;312026;1
7898002436681;DINO BITE BS TOYS 668;1;32,67
7896484171489;DINO CAR CARDOSO 7148;8;77,08
7896484180016;DINO JURASSI CARDOSO 8001;2;187,88
7896484171298;DINOCAR C/ CARRINHO CARDOSO 7129;1;102,8
7908596400118;DINOSSAURO GEL CRESCE NA AGUA 3011;14;1,44
7899800094806;DINOSSAURO PARK SD23232;3;26,63
7898639380777;DISPLAY DIVER MASSA 8077;15;3,4
7898639380876;DIVER PRAIA CARRIOLA 8087;2;73,16
7898639382856;DIVER PRAIA CARRIOLA 8285;1;73,16
7897063707600;DIVERBUS SOLAPA 760;12;11,47
7896484120043;DOCE COZINHA ALMOCINHO CARDOSO 2004;1;22,84
7896484120104;DOCE COZINHA CARDOSO FAZ D E CONTA 2010;2;22,84
7896484120067;DOCE COZINHA CARDOSO JANTINHA 2006;6;24,82
7896484120050;DOCE COZINHA CARDOSO LANCHINHO 2005;15;24,26
7896484171243;DOCE COZINHA CARDOSO MICROONDAS 7124;1;72,67
7898632811087;DOG PATRULHA 316;3;34,23
7896647028353;DOMINO A AO Z 2835;2;30,44
2010000000052;DOMINO PLAST. BRANCO 6981;3;10,72
;DORMITORIO BEAUTY LUA 651;2;99,67
SEM GTIN;EDREDOM BERCO TEKA ;1;38,07
7891354378074;EDREDOM CAS. LEPPER ESTAMPADO 56131;10;110,23
7891354359417;EDREDOM CAS. LEPPER HARMONIA 56051;4;110,23
7891354378081;EDREDOM CAS. LEPPER QUEEN HARMONIA;10;109,45
7891228756052;EDREDOM CAS. TEKA TERNURA 200/215;1;108,95
7891354361823;EDREDOM SOLT. LEPPER DIVERTIR;8;90,03
7891354356270;EDREDOM SOLT. LEPPER ESTAMPADO HARMONIA;2;75,37
7891354209699;EDREDOM SOLT. LEPPER HOT WHEELS;1;127,31
7891354356232;EDREDOM SOLT. LEPPER MINNIE;4;109,64
7891354375530;EDREDOM SOLT. LEPPER SHERPA PERSONAG.;20;168,15
7891354356195;EDREDOM SOLT. LEPPER SPIDER MAM 56012;6;121
7898960121513;EDUFANTE MARAL 4151;5;52,02
7896885202157;ELEFANTE 215;3;22,6
SEM GTIN;ELIPTICO ATHLET. ACTION DCR-20697;3;1.992,94
7899790250947;ENFEITE DE MESA 11392;2;9,44
7893590553024;ENFEITE DE MESA DECOR. 5302;7;39,86
7908161707031;ENFEITE DE NATAL ESRELA 30101;4;9,23
7898608900111;ENFEITE DE NATAL N00011;8;6,78
7898608900098;ENFEITE DE NATAL N0009;6;10,13
7899755601890;ENFEITE DE NATAL PAPAI NOEL 1256;2;3,93
7898642535355;ENFEITE DE NATAL PINHEIRO 10203;1;7,68
7899755622000;ENFEITE DE NATAL PRESENTE 10842;6;5,56
7899755660996;ENFEITE DE NATAL SINO 1478;4;8,93
SEM GTIN;ENFEITE LUMINARIA SXYZ-14071;2;40,45
7899755661078;ENFEITE NATAL 1493;8;7,29
;ENFEITE NATAL LACO 1323;6;29,82
7898494689503;ENFEITE NATAL LACO E PINHA 7701;3;15,6
7898549367165;ENFEITE NATAL NTAL1107;2;10,65
7898642535997;ENFEITE NATAL SINO 1507;2;10,65
7899790238754;ENFEITE PARA MESA FRASES 10294, 10308;3;61,69
SEM GTIN;ENVELOP KRAFT NATURAL 340/240;406;0,67
SEM GTIN;ENVELOP SKM OFICIO 17/25;147;0,25
7894113399150;ENXOVAL R/N FEM. FOFINHO 123005;1;172,27
7894113399990;ENXOVAL R/N FEM. FOFINHO 123011;1;232,43
7894113399310;ENXOVAL R/N FEM. FOFINHO 123014;1;125,79
7909474844260;ENXOVAL R/N FEM. FOFINHO 125012;1;190,42
7894113005181;ENXOVAL R/N FEM. FOFINHO 126001;1;259,95
7894113005242;ENXOVAL R/N FEM. FOFINHO 126003;2;259,95
7894113005372;ENXOVAL R/N FEM. FOFINHO 126008;2;244,65
7894113005402;ENXOVAL R/N FEM. FOFINHO 126009;2;266,07
7894113005433;ENXOVAL R/N FEM. FOFINHO 126010;1;175,8
7894113005471;ENXOVAL R/N FEM. FOFINHO 126011;1;221,7
7894113005488;ENXOVAL R/N FEM. FOFINHO 126012;1;221,7
7909474823944;ENXOVAL R/N FEM. FOFINHO 423009;1;202,46
7909458469939;ENXOVAL R/N FEM. PIMPOLHO 63291;2;217,86
7894113367814;ENXOVAL R/N MASC. FOFINHO 121030;1;79,63
7894113399112;ENXOVAL R/N MASC. FOFINHO 123028;1;173,64
7909474844321;ENXOVAL R/N MASC. FOFINHO 125014;1;159,89
7909474844710;ENXOVAL R/N MASC. FOFINHO 125027;1;159,89
7909474844833;ENXOVAL R/N MASC. FOFINHO 125031;1;152,63
7894113005600;ENXOVAL R/N MASC. FOFINHO 126016;2;259,95
7894113005792;ENXOVAL R/N MASC. FOFINHO 126022;1;275,25
7894113005822;ENXOVAL R/N MASC. FOFINHO 126023;1;152,85
7894113005884;ENXOVAL R/N MASC. FOFINHO 126025;1;198,75
7894113371934;ENXOVAL R/N MASC. FOFINHO 321007;1;93,92
7909474843447;ENXOVAL R/N MASC. FOFINHO 321997;1;82,85
;ENXOVAL R/N MASC. PIMPOLHO 63301;1;217,86
7896020651024;ESCADA ALUMINIO MOR 4 DEGRAUS ;3;152
SEM GTIN;ESCADA ALUMINIO MOR 4/3 DEGRAUS ;1;759,99
7896020651031;ESCADA ALUMINIO MOR 5 DEGRAUS ;1;194,18
7896020651055;ESCADA ALUMINIO MOR 7 DEGRAUS ;1;297,04
SEM GTIN;ESCADA ALUMINIO MOR TELESC. 10 DEGRAUS ;1;846,66
7899653780727;ESCORREDOR ORIGINAL LINE SL0222D;2;36,96
7897753673536;ESCORREDOR RETRATIL EURO RET3543-AZ;1;77,49
7891709200135;ESCORREDOR TALHERES POWERMAID INOX;10;29,07
7897186085395;ESCORREDOR WESTERN EM-601;4;36,96
7908414493056;ESCOVA EFEITO AFRODITE MULTILASER EB136;4;141,45
7891709185272;ESCOVA LIMPA CANTOS POWERMAID;24;5,54
7896020633778;ESCOVA NYLON COM CABO LIMPA GRELHA 3377;1;29,92
7898461973093;ESCOVA ROTATIVA AGRATTO DELLA 1200W;1;173,49
7896443138706;ESCOVA SECADORA MALLORY SUBLIME B90000;11;214,94
7908414472945;ESCOVA SECADORA MULTILASER EB109;4;208,12
7891356090295;ESCOVA SECADORA PHILCO PEC13;4;183,91
7891356107696;ESCOVA SECADORA PHILCO PES25SR;4;183,82
7898588113952;ESCOVA SECADORA TAIFF EASY;2;218,63
7908412504686;ESCOVA SECADORA TREND STYLE ESC21;4;203,28
7898713942129;ESCRIVANINHA PATRIMAR TAURUS;1;584,23
7909782062639;ESCUMADEIRA SILICONE BENE CASA 750072;1;19,37
7899751108812;ESCUMADEIRA SILICONE ORIGINAL LINE 0612D;3;14,52
7899471668344;ESPADA REAL COLORIDA EL9751003;1;22,09
7896020632320;ESPALHADOR DE BRASA;6;9,65
7896211817963;ESPATULA BOLO MONIZ 1736;4;11,65
7897186080246;ESPATULA PLASUTIL SILICONE 19,5CM 1896;6;8,1
7897186080215;ESPATULA PLASUTIL SILICONE 23CM 1893;2;8,33
7908216110694;ESPATULA PLASUTIL SILICONE 25 CM 7794;2;10,8
7908216110236;ESPATULA SILICONE 7749;3;12,02
7909782062646;ESPATULA SILICONE BENE CASA 760072;2;19,37
7899751108874;ESPATULA SILICONE ORIGINAL LINE SL0615D;2;15,21
7898503323756;ESPATULA VAZ. HOME KITCHEN CJ8813;8;11,9
SEM GTIN;ESPELHO JB CASTANHEIRA LUXO 60CM;1;222,07
7899014647652;ESPONJA CAJOVIL P/ BANHEIRA 912;7;9,33
7891356088865;ESPREM. DE FRUTAS BRITANIA BELLSGIO 350;4;141,31
7896443136467;ESPREM. DE FRUTAS MALLORY FRUITMAX;5;133,66
7898216290161;ESPREM. DE FRUTAS MONDIAL E-01;1;98,47
7898664632476;ESQUILO MUSICAL CALESITA 230;1;115,52
SEM GTIN;EST. ACO PANDIN 140MM EPL-4A;4;172,94
SEM GTIN;EST. ACO PANDIN 1800MM EPL-5A;5;228,32
7909205333643;EST. ACO PANDIN 1950MM EP6A;1;312,5
SEM GTIN;EST. ACO PANDIN 2000MM EPL-6A;7;264,35
7897247846286;EST. ACO PANDIN 300M EP6A;2;328,6
7896777977729;ESTEIRA PRAIA BEL 777200;14;37,07
7898506459766;ESTENSAO  MULTILASER WI221;6;56,37
7909661715014;ESTOJO 69635;1;18,48
7898693210447;EVO CAR NA CAIXA 153;6;19,26
7898693210379;EVO CAR NA CAIXA POLICIA 146;5;20,34
7896020639091;FACA MOR DE PAO 3909;2;11,81
7890002122366;FAIXA ADOMINAL SCALIBU NEOPRENE 1604;1;80,29
7899555712949;FANTASIA ABELHILHA 1295;1;50,15
7899555728254;FANTASIA ABELHILHA 2825;2;47,22
7896460365727;FANTASIA ARLEQUINA 6572;1;120,7
7896460365147;FANTASIA BATMAN 6513, 6514;1;104,6
7899555733128;FANTASIA BORBOLETA 3312;3;61,97
7896460368773;FANTASIA BRANCA DE NEVE 6875;1;134,16
7899555725567;FANTASIA BRINK MODEL 2556/2557/2558;3;64,21
7899555726700;FANTASIA BRINK MODEL 2670/2671/2672;3;46,85
7899555728285;FANTASIA BRINK MODEL 2828;2;55,53
7899555733074;FANTASIA BRINK MODEL 3307;1;74,61
7899555733234;FANTASIA BRINK MODEL 3323/3324/3325;3;74,61
7899555733715;FANTASIA BRINK MODEL 3371/3372/3373;3;59
7899555733692;FANTASIA EMYLIA 3369;1;50,15
7896460365178;FANTASIA FLASH 6517;1;116,26
7899555712895;FANTASIA JOANINHA 1288;1;50,15
7896460365673;FANTASIA MULHER MARAVILHA 6566, 6567;2;96,55
7899555712529;FANTASIA PALHACINHA 1252;1;50,15
7899555728414;FANTASIA PALHACINHA 2841;2;47,22
7899555728650;FANTASIA PALHACINHO 2865;1;37,05
7899555724034;FANTASIA PIRATA 2403;1;48,68
7899555713946;FANTASIA PRINCIPE 1394;3;63,43
7896460365932;FANTASIA SUPERMAN 659;2;107,31
7899555725550;FANTASIA UNICORNIO 2555;2;51,62
7898179823413;FANTASY CALESITA 1001, 1002;1;424,6
7896211823247;FAQ. 24PCS MARTINAZZO 60524;5;59,47
7891361436293;FAQ. 30PCS BIONA CLASS ;1;113,34
7897753603304;FAQ. 30PCS EURO INOX FQM30C;4;197,42
7897753603311;FAQ. 42PCS EURO INOX FQM42F;4;274,8
7891112258655;FAQ. 5PCS TRAMONTINA INOX DYNAMIC 082;1;69,13
7897753677558;FATIADOR FRUTAS EURO 7558;8;12,01
7896647022023;FAZENDO MIMICA 2202;1;32,14
